FIPS,State,County,PCT_LACCESS_POP10,PCT_LACCESS_LOWI10,PCT_LACCESS_HHNV10,GROCPTH11,SUPERCPTH11,CONVSPTH11,SPECSPTH11,SNAPSPTH12,WICSPTH11,FFRPTH11,FSRPTH11,PC_SNAPBEN12,PCT_FREE_LUNCH10,PCT_DIABETES_ADULTS08,RECFACPTH11,METRO13,PCT_65OLDER10,PCT_18YOUNGER10,PERPOV10
1001,AL,Autauga,33.769657300333,9.7935303961319,3.2847855556541,0.090581351,0.0181163,0.561604377,0.0181163,0.674004155108021,0.0905665829777718,0.615953188,0.579720647,18.4714870452881,36.1167205169628,11.4,0.072465081,1,11.9953821626871,26.7779589892067,0
1003,AL,Baldwin,19.318472596371,5.46026062434935,2.14782715952621,0.14474573,0.0321657,0.573621967,0.107219059,0.725055471111344,0.139380291104317,0.648675309,1.15796584,15.8907222747803,36.7619385762471,9.8,0.085775247,1,16.7711848133213,22.9874084437495,0
1005,AL,Barbour,20.8409717095579,11.4203157161228,4.13586937061433,0.219370407,0.0,0.804358159,0.109685203,1.28059017438084,0.255941510200501,0.694672955,0.621549486,31.1162223815918,66.3889612080187,13.6,0.073123469,0,14.2368066431147,21.9069818261281,1
1007,AL,Bibb,4.55975268322501,2.14466099165866,3.45858009548548,0.26379424,0.0439657,0.835348428,0.0,0.719122007346108,0.263771057128906,0.26379424,0.219828534,22.4350490570068,53.502277904328,11.1,0.0,1,12.6816495745145,22.6969234126118,0
1009,AL,Blount,2.70084009496157,1.06246765359302,3.2693798439938,0.121608005,0.0173726,0.521177165,0.0173726,0.657143845329091,0.13899989426136,0.347451444,0.260588583,20.2723045349121,43.9313602622192,11.4,0.0521177,1,14.7220962283242,24.6083528139283,0
1011,AL,Bullock,37.4746522614449,20.151730144174,7.28556096874769,0.18735363,0.0,0.18735363,0.093676815,1.36846795239005,0.187318533658981,0.37470726,0.18735363,33.892448425293,90.1203293223559,14.9,0.0,0,13.4597764339381,22.2649807586586,1
1013,AL,Butler,6.24347021306235,2.83202911453761,4.65235745809504,0.143678161,0.0478927,1.053639847,0.0,1.34190180725858,0.19158923625946,0.814176245,0.670498084,32.6678924560547,67.874109263658,15.1,0.0,0,16.6563231011601,24.1371079390844,1
1015,AL,Calhoun,26.0610857412735,10.0438238858489,2.64551812963895,0.20376109,0.0254701,0.738633952,0.0169801,1.17580025462647,0.161294430494308,0.772594133,0.662223543,29.9752311706543,50.9823920979171,14.5,0.067920363,1,14.3288466079682,22.8772391458354,0
1017,AL,Chambers,19.7229671857821,8.8215249060472,4.42615957398336,0.23507978,0.029385,0.764009286,0.029385,1.0054603100047,0.176315009593964,0.675854368,0.528929505,28.581974029541,65.1300962917435,16.1,0.0,0,16.6768960982025,22.513517463101,0
1019,AL,Cherokee,0.305553251616403,0.132686376343904,3.56425239313189,0.153887585,0.0384719,0.654022237,0.0384719,1.19134545175051,0.230822503566742,0.654022237,0.269303274,27.4225025177002,50.8208772359716,13.6,0.0384719,0,17.8960329370118,21.4167532417561,0
1021,AL,Chilton,3.33771255654121,1.68860430459585,3.01851128419516,0.160227065,0.0228896,0.755356162,0.114447903,1.06688879253292,0.160230726003647,0.480681194,0.480681194,28.1759586334228,52.3094541290241,10.2,0.0457792,1,13.5668950347135,25.1128474211214,0
1023,AL,Choctaw,18.848790450188,11.6280684220673,6.48999786485748,0.220474756,0.0,1.175865363,0.073491585,1.19807330252573,0.220474749803543,0.440949511,0.440949511,31.9420890808105,68.343697003957,14.7,0.0,0,18.1759145681507,22.6639728696154,1
1025,AL,Clarke,19.5899081921323,11.2325126633504,7.27489939226082,0.195449926,0.07817997,0.625439762,0.07817997,1.5963859412053,0.390899837017059,0.938159643,0.508169807,33.3505630493164,60.0649350649351,14.1,0.07817997,0,16.1576278403592,24.7319320249294,1
1027,AL,Clay,5.33140753610718,1.92894833572518,3.28696529748998,0.219170076,0.0,0.36528346,0.0,0.756729934251334,0.219202101230621,0.292226768,0.438340152,19.7446784973145,52.4201355275895,13.2,0.0,0,17.5782371518806,22.5667527993109,0
1029,AL,Cleburne,0.980921024931906,0.536935554806783,3.54451826149258,0.20096463,0.0,0.602893891,0.0,1.12369651204603,0.334941059350967,0.535905681,0.20096463,23.7255687713623,48.5575121768453,11.0,0.0,0,15.769436281058,23.7176061982367,0
1031,AL,Coffee,22.8143677473256,7.42541165762085,4.45418854799407,0.099139469,0.0198279,0.495697347,0.0,0.731678763755561,0.11896500736475,0.71380418,0.416385772,16.1651630401611,36.3352364537326,12.1,0.0594837,0,14.4350124129094,24.1931608873228,0
1033,AL,Colbert,17.49017261828,5.08981574014763,2.33825817182416,0.183371841,0.0183372,0.898522023,0.073348737,1.02395033611285,0.165031626820564,0.880184839,0.568452708,22.5326347351074,44.4128113879004,13.5,0.091685921,1,17.3862717718821,22.1099434114794,0
1035,AL,Conecuh,28.1658721688061,14.7830950415939,6.62153420289746,0.379161295,0.0,1.364980663,0.075832259,1.75256143594484,0.151607036590576,0.227496777,0.379161295,39.9764862060547,81.275599765945,14.5,0.0,0,17.8560628968854,22.996673722407,1
1037,AL,Coosa,24.5882896120721,6.52448032255445,3.5283618495966,0.0,0.0,0.957854406,0.0,0.455954769286887,0.087054930627346,0.0,0.0,23.2880935668945,64.9960845732185,13.2,0.0,0,17.072536614958,20.5390415113961,0
1039,AL,Covington,8.82865337712673,3.04675343294484,4.26916141179753,0.236736197,0.026304,0.868032722,0.105216088,1.28441575549993,0.263026386499405,0.604992503,0.499776416,27.7976169586182,47.0196413321947,13.1,0.052608,0,18.3741559645174,22.5685158215279,0
1041,AL,Crenshaw,38.7162836206112,15.8353735546143,6.59457476080741,0.431716794,0.0,0.791480789,0.0,1.43790385571256,0.359738111495972,0.287811196,0.647575191,27.707914352417,50.3697259678121,12.6,0.0,0,15.8924205378973,23.7882928232418,0
1043,AL,Cullman,7.82949998604683,3.15337429880734,3.09226749826959,0.161669423,0.0124361,0.708858241,0.0621805,0.963451019393337,0.136814221739769,0.646677693,0.547188817,18.9764347076416,44.7588524974596,11.9,0.0373083,0,15.931646892023,23.1835932641843,0
1045,AL,Dale,27.555590623509,10.2838225669618,2.68597864553924,0.159658331,0.0199573,0.71846249,0.0399146,0.72522665397933,0.159642398357391,0.638633325,0.598718742,27.4772796630859,51.87854623524,13.5,0.0598719,0,13.4504785974408,24.8293566297188,0
1047,AL,Dallas,17.7672232028493,11.5634544299549,6.25208419615301,0.184945441,0.0231182,0.832254485,0.0,1.2967369665298,0.254299968481064,0.462363603,0.416127242,53.308406829834,77.0073447030997,15.6,0.0231182,0,14.0689183021451,26.4605203103606,1
1049,AL,DeKalb,3.76865468839694,2.25434084405849,4.13519661586286,0.196207588,0.0140148,0.644682074,0.0280297,1.17942224723316,0.154165267944336,0.54657828,0.462489314,26.102746963501,58.7118360518611,11.2,0.070074138,0,13.8871310242023,25.8279542673923,0
1051,AL,Elmore,18.9293026978905,6.55957621421939,3.10542941565686,0.087493438,0.0249981,0.737444692,0.0124991,0.815463418869141,0.137484535574913,0.399970002,0.449966253,20.3991107940674,41.0466193269528,9.9,0.0499963,1,11.8986671374349,23.5892715281894,0
1053,AL,Escambia,13.5408183697344,7.57671332523599,3.94120231926499,0.15705984,0.0,0.759122559,0.0,1.11201768700321,0.157063946127892,0.602062719,0.471179519,34.0209846496582,61.7094017094017,12.3,0.0523533,0,15.1674104230277,22.6493384482894,1
1055,AL,Etowah,23.7280405487798,8.61938578817429,2.76908117850033,0.162907028,0.0191655,0.680376411,0.0095828,0.967507088665799,0.153318390250206,0.728290243,0.507886617,21.8754291534424,48.6614369318889,11.6,0.067079364,1,15.8077180886718,22.9684956430145,0
1057,AL,Fayette,2.53762481328676,1.32962788743743,3.49312947985554,0.410557185,0.058651,0.64516129,0.0,0.745843883098785,0.293306738138199,0.879765396,0.410557185,28.5056648254395,48.2815734989648,12.7,0.0,0,17.8875935270576,22.2550896119715,0
1059,AL,Franklin,9.69522706613506,3.64389457646723,3.73974692882207,0.188875248,0.0314792,1.007334655,0.0314792,0.968168508548219,0.220326706767082,0.535146536,0.566625744,27.3206348419189,56.9868238557559,12.8,0.094437624,0,15.2188998233661,24.8139036083775,0
1061,AL,Geneva,2.26202707436108,0.930311950329936,1.66903830964848,0.411061286,0.0,0.523168909,0.0373692,0.860223039124677,0.224223628640175,0.411061286,0.33632287,29.0465927124023,54.0839406886152,12.6,0.0,1,17.4468085106383,22.3628219484882,0
1063,AL,Greene,36.3351571507788,20.9543777283803,8.00254826086214,0.224542495,0.0,1.234983721,0.0,1.70872765509989,0.224592924118042,0.0,0.0,49.0472946166992,87.2754491017964,18.2,0.0,0,16.0751796572692,24.2564953012714,1
1065,AL,Hale,0.552759256208705,0.226269136771758,8.07456204332396,0.325563224,0.0,0.846464383,0.0,0.98020102244173,0.260450571775436,0.26045058,0.325563224,34.0494804382324,67.6459219172787,15.1,0.0,1,15.0380710659898,24.8413705583756,1
1067,AL,Henry,2.23276436586013,0.99880500683284,4.94449577861015,0.172651934,0.0,0.863259669,0.0575506,1.01714197566572,0.17264199256897,0.575506446,0.517955801,24.7080879211426,53.3566433566434,13.5,0.0575506,1,17.5933418101954,22.6447809501792,0
1069,AL,Houston,21.0782473916253,7.3320376719232,2.4345560770696,0.156146309,0.0292774,0.712417535,0.06831401,1.17019013171892,0.214696988463402,0.888082133,0.761213257,24.8358516693115,53.6454678828858,12.4,0.0487957,1,14.451436280737,24.5462692152402,0
1071,AL,Jackson,9.1214280883021,4.0849241391838,3.4973670877979,0.206720289,0.0187928,0.732917387,0.0375855,1.03893572744362,0.20673194527626,0.563782605,0.544989852,22.5414981842041,50.0,11.9,0.0187928,0,16.48223645894,22.5167678058128,0
1073,AL,Jefferson,31.7801463799753,11.421992033587,2.86011795045617,0.155064922,0.0273644,0.696271905,0.072971728,0.835720927037864,0.145902648568153,0.919747822,0.586814313,24.6150035858154,42.5186561450432,12.0,0.094255149,1,13.1279367499613,23.4678783718522,0
1075,AL,Lamar,0.634317065439406,0.358371225761606,3.41851223934093,0.279974802,0.0,0.559949605,0.0,0.864950791313089,0.279974788427353,0.349968503,0.839924407,26.254825592041,50.1057082452431,12.7,0.0,0,18.7585828069212,22.1573743477067,0
1077,AL,Lauderdale,15.7306124721024,5.57933060578007,2.33443063525587,0.205176938,0.0215976,0.593933242,0.0323964,0.871676283921535,0.183573424816132,0.734317463,0.745116249,18.5092239379883,41.55695913553,12.8,0.064792717,1,16.7761490254452,21.5534629863336,0
1079,AL,Lawrence,3.92975475106663,1.64445826783187,3.40728363431064,0.17622698,0.0293712,0.616794431,0.0293712,0.802844927793211,0.176216632127762,0.528680941,0.528680941,24.5673713684082,50.2587176602925,12.9,0.0293712,1,14.557791432482,23.1922886513876,0
1081,AL,Lee,31.2269121232746,11.3516802840583,2.7635946462112,0.090204487,0.0208164,0.5204105,0.0208164,0.598160585461698,0.097134530544281,0.742452313,0.68694186,15.9100713729858,39.7747595340519,9.6,0.0555105,1,9.06686061020913,22.5252590073228,0
1083,AL,Limestone,12.2459677214997,3.94986145513128,2.77342905486398,0.151993453,0.0116918,0.654741027,0.0233836,0.708277241578631,0.105211474001408,0.467672162,0.43259675,18.0538692474365,39.2253638949306,10.4,0.0350754,1,12.3058152738518,23.989514628784,0
1085,AL,Lowndes,48.7007870919766,26.2192500522391,12.7121638540414,0.179694519,0.0,0.718778077,0.0,1.53510791808664,0.359098672866821,0.08984726,0.179694519,52.2081871032715,90.7717215326498,17.1,0.08984726,1,14.647313921586,24.1791308965395,1
1087,AL,Macon,34.988386829788,19.2128451902635,9.91654515610717,0.234918248,0.0,0.704754745,0.0,0.633065497930363,0.187961086630821,0.516820147,0.093967299,52.8887367248535,98.060098896919,16.2,0.0,0,14.1292187208652,20.6041394741749,1
1089,AL,Madison,32.869926039037,8.1045192151696,2.09962801169373,0.111923044,0.0294534,0.621467429,0.0441801,0.663353542419649,0.108975134789944,0.88360298,0.700991697,14.7957210540771,32.1264977096794,13.0,0.164939223,1,12.2077828984113,23.7417528097942,0
1091,AL,Marengo,26.570555011295,15.139067413595,4.83317990475211,0.242142477,0.0484285,0.871712916,0.0,1.25402349558028,0.290542840957642,0.677998935,0.532713449,32.404224395752,61.9857504022064,15.9,0.096856991,0,16.2838255576164,24.6873067960242,1
1093,AL,Marion,1.74841142581019,0.636106871723752,3.46557734462707,0.195758564,0.065252855,0.587275693,0.0326264,0.752904452578011,0.228377535939217,0.75040783,0.554649266,25.8393478393555,47.6431317013959,11.7,0.0,0,18.3422147127632,21.6564855731739,0
1095,AL,Marshall,13.7753976895457,6.56073071824546,3.50725807420187,0.234316754,0.0319523,0.62839493,0.0532538,0.940814833572494,0.159758016467094,0.745553307,0.702950261,23.2574806213379,48.5624518347264,11.5,0.042603,0,14.902331781679,25.0045689590299,0
1097,AL,Mobile,27.3064843928706,10.5885387726883,2.24803888208617,0.142776939,0.0193596,0.551748171,0.072598443,1.11933567830132,0.130674034357071,0.621926666,0.498509312,31.4581890106201,62.8533911310098,12.2,0.072598443,1,12.9109038431737,25.0806311018131,0
1099,AL,Monroe,30.9911517557748,16.9465622156425,6.82927993117186,0.263157895,0.0,0.701754386,0.0,1.13190573105625,0.307071417570114,0.438596491,0.438596491,30.8437004089355,60.8882159979813,13.5,0.0,0,15.6840645049419,25.3207907057396,1
1101,AL,Montgomery,28.0166370798913,11.2817478344067,2.62188869727428,0.152730383,0.0261824,0.593466631,0.069819604,0.847639282957273,0.122181110084057,0.763651914,0.58473918,32.3510513305664,64.5372489193999,12.7,0.082910779,1,11.9552848541395,24.4882566063402,0
1103,AL,Morgan,11.7245558358658,3.51208564407925,2.14399788033175,0.158324098,0.0166657,0.824951878,0.0583299,0.833367941636558,0.141651317477226,0.808286183,0.51663653,19.2310352325439,,11.0,0.0499971,1,14.1191731525651,23.9551426897648,0
1105,AL,Perry,9.17441959825085,5.59664810156483,11.5054573105118,0.38197097,0.0,0.668449198,0.0,1.84166584814851,0.382592052221298,0.190985485,0.668449198,58.8750343322754,96.8903436988543,17.5,0.0,0,16.7028609196488,24.1053724860731,1
1107,AL,Pickens,4.31191459156902,2.12177788537308,7.55375448848541,0.206675623,0.0,0.516689057,0.0,1.23250021472129,0.310013443231583,0.310013434,0.516689057,27.5375823974609,68.0550774526678,14.9,0.103337811,1,16.8945609237314,23.3009217056619,1
1109,AL,Pike,11.3462751531167,5.77462150938518,4.32288065182129,0.242666909,0.0303334,0.57633391,0.0,1.21049565025214,0.181724563241005,0.819000819,0.546000546,31.0589351654053,62.4542124542125,12.9,0.0606667,0,12.7997811483632,20.3106477400529,1
1111,AL,Randolph,4.63085886842535,2.04691545399329,4.6074378374933,0.175901495,0.0439754,0.659630607,0.087950748,0.801176038221242,0.219847857952118,0.395778364,0.483729112,33.7335052490234,57.8630136986301,12.9,0.0439754,0,16.9685331471217,23.8860035787544,0
1113,AL,Russell,16.0760046279592,7.79916613125722,3.56134586753773,0.145897543,0.0182372,0.62006456,0.0364744,0.913755332641531,0.218854293227196,0.784199296,0.401218244,36.6633033752441,61.5274803711635,13.6,0.072948772,1,12.6919372202391,25.4953066273821,0
1115,AL,St. Clair,4.47845479681521,1.16289657673177,2.98417261970233,0.142499198,0.0237499,0.676871193,0.0118749,0.772356292846221,0.166740104556084,0.546246927,0.510622128,19.745023727417,41.7933627595226,11.4,0.0474997,1,13.0501357769191,23.7172969028507,0
1117,AL,Shelby,26.6620220878156,3.8181155761209,1.30801067724155,0.141496324,0.0252672,0.510397453,0.0202138,0.504708678998645,0.131318435072899,0.687267858,0.641786896,9.55875968933106,23.4894190426607,8.0,0.101068803,1,10.5733398262296,25.610374964759,0
1119,AL,Sumter,16.1576618862208,10.5790237344487,7.92606217002663,0.370617449,0.0,1.037728856,0.0,1.25989920806336,0.518864452838898,0.518864428,0.370617449,43.6587715148926,85.5820750121773,17.1,0.07412349,0,14.989464506285,22.2916515294631,1
1121,AL,Talladega,15.0105837698585,5.94025119188919,3.84353770394569,0.13448748,0.0244523,0.855829421,0.0,1.09158288691568,0.146740525960922,0.562402191,0.550176056,27.776424407959,63.1090487238979,13.6,0.0244523,0,14.0853799321919,23.4351265630506,0
1123,AL,Tallapoosa,11.0484493460604,4.83976329899827,5.87989386852262,0.144948543,0.0241581,1.014639803,0.0,0.836005311568856,0.193250715732574,0.628110354,0.531477992,27.9016399383545,53.8585989322116,14.3,0.0241581,0,17.2842176086121,22.1525374855825,0
1125,AL,Tuscaloosa,20.2811408926328,7.37470609761605,2.25318453711216,0.137265568,0.0203356,0.549062273,0.0305035,0.766212142574204,0.111834645271301,0.79817386,0.564314003,18.6785297393799,48.1605232289482,11.1,0.066090829,1,10.8139487095183,21.4665872102581,0
1127,AL,Walker,11.2345925134807,3.87593613164761,4.71148504830996,0.150202022,0.0300404,0.796070715,0.0150202,0.942550953121618,0.150202021002769,0.735989906,0.540727278,24.9745273590088,47.405316824472,13.3,0.090121213,1,16.2541217194098,22.540023573997,0
1129,AL,Washington,9.71674240878386,3.46776794339572,4.79596632686558,0.172860847,0.0,0.518582541,0.0,1.01311200732558,0.230494409799576,0.172860847,0.403341976,24.786075592041,52.0479812755998,12.9,0.0,0,14.7318127524032,25.50480632501,0
1131,AL,Wilcox,44.3292251825124,27.5670225267726,12.6049968364541,0.786713287,0.0,0.611888112,0.0,1.84439973172368,0.524383842945099,0.437062937,0.437062937,56.2680587768555,96.433952787544,17.1,0.0,0,15.012853470437,26.9922879177378,1
1133,AL,Winston,4.13030716576368,1.45210968180699,2.03041591357308,0.36954915,0.0,0.903342367,0.0,1.05428350201869,0.328434199094772,0.4927322,0.944403383,19.9771213531494,46.3814292216659,10.0,0.0,0,17.6972716876327,21.6427054402875,0
